Id,Label,Type,Latitude_deg,Longitude_deg
PSA,Pisa International Airport,large_airport,43.683899,10.3927
FLR,Peretola Airport,medium_airport,43.810001,11.2051
GRS,Grosseto Air Base,medium_airport,42.759701,11.0719
PEG,Perugia San Francesco d'Assisi â€“ Umbria International Airport,medium_airport,43.095901,12.5132
LJU,Ljubljana JoÅ¾e PuÄnik Airport,large_airport,46.223701,14.4576
MBX,Maribor Airport,medium_airport,46.47990036,15.68610001
POW,Portoroz Airport,medium_airport,45.47340012,13.61499977
LKC,Lekana Airport,small_airport,-2.313,14.606
GTW,HoleÅ¡ov Airport,closed,49.3143997,17.5688992
UHE,Kunovice Airport,medium_airport,49.02939987,17.43969917
KLV,Karlovy Vary International Airport,medium_airport,50.20299911,12.91499996
MKA,MariÃ¡nskÃ© LÃ¡znÄ› Airport,small_airport,49.92279816,12.72469997
OSR,Ostrava Leos JanÃ¡Äek Airport,medium_airport,49.69630051,18.11109924
OLO,Olomouc-NeÅ™edÃ­n Airport,small_airport,49.58779907,17.21080017
PED,Pardubice Airport,medium_airport,50.01340103,15.73859978
PRV,PÅ™erov Air Base,medium_airport,49.42580032,17.40469933
PRG,VÃ¡clav Havel Airport Prague,large_airport,50.1008,14.26
BRQ,Brno-TuÅ™any Airport,medium_airport,49.15129852,16.69440079
VOD,Vodochody Airport,medium_airport,50.216599,14.3958
ZBE,Zabreh Ostrava Airport,small_airport,49.92829895,18.07830048
GHK,Gush Katif Airport,closed,31.36705017,34.29450989
TLV,Ben Gurion International Airport,large_airport,32.01139832,34.88669968
BEV,Beersheba (Teyman) Airport,small_airport,31.28700066,34.72299957
ETH,Eilat Airport,medium_airport,29.56130028,34.96009827
EIY,Ein Yahav Airfield,small_airport,30.62170029,35.20330048
LLH,Reginaldo Hammer Airport,small_airport,15.4422,-87.8988
HFA,Haifa International Airport,medium_airport,32.80939865,35.04309845
RPN,Ben Ya'akov Airport,medium_airport,32.98099899,35.57189941
KSW,Kiryat Shmona Airport,small_airport,33.21670151,35.59999847
LLL,Lissadell Airport,small_airport,-16.661,128.594
MTZ,Bar Yehuda Airfield,medium_airport,31.32819939,35.3885994
VTM,Nevatim Air Base,medium_airport,31.20829964,35.01229858
VDA,Ovda International Airport,large_airport,29.94029999,34.93579865
MIP,Ramon Air Base,medium_airport,30.77610016,34.66669846
SDV,Sde Dov Airport,medium_airport,32.11470032,34.78219986
YOT,Yotvata Airfield,small_airport,29.901111,35.0675
LMC,La Macarena Airport,small_airport,2.17565,-73.78674
GZM,Xewkija Heliport,heliport,36.027199,14.2728
MLA,Malta International Airport,large_airport,35.857498,14.4775
LMZ,Palma Airport,small_airport,-10.7506,40.4702
LNC,Lengbati Airport,small_airport,-6.384611111,147.3686389
LNF,Munbil Airport,small_airport,-4.855941,141.220165
LNM,Langimar Airport,small_airport,-7.223138889,146.2270833
MCM,Monaco Heliport,heliport,43.7256012,7.419169903
LNQ,Loani Airport,closed,-10.5815,150.5931
LOF,Loen Airport,closed,7.7575,168.2357
HOH,Hohenems-Dornbirn Airport,small_airport,47.38499832,9.699999809
LOM,Francisco Primo de Verdad y Ramos Airport,small_airport,21.2581,-101.9441
LOR,Lowe AHP (Fort Rucker) Heliport,heliport,31.35580063,-85.75119781
GRZ,Graz Airport,medium_airport,46.99110031,15.43959999
INN,Innsbruck Airport,medium_airport,47.260201,11.344
KLU,Klagenfurt Airport,medium_airport,46.642502,14.3377
LNZ,Linz HÃ¶rsching Airport,medium_airport,48.2332,14.1875
SZG,Salzburg Airport,medium_airport,47.79330063,13.00430012
VIE,Vienna International Airport,large_airport,48.11029816,16.56970024
AVR,Alverca Air Base,medium_airport,38.883301,-9.0301
SMA,Santa Maria Airport,medium_airport,36.97140121,-25.17060089
BGC,BraganÃ§a Airport,medium_airport,41.8578,-6.70713
BYJ,Beja Airport / Airbase,medium_airport,38.078899,-7.9324
BGZ,Braga Municipal Aerodrome,medium_airport,41.58710098,-8.445139885
CHV,Aerodromo de Chaves,small_airport,41.722356,-7.463064
CVU,Corvo Airport,small_airport,39.671501,-31.1136
CAT,Cascais Airport,medium_airport,38.724998,-9.35523
FLW,Flores Airport,medium_airport,39.45529938,-31.13139915
FAO,Faro Airport,large_airport,37.01440048,-7.965909958
GRW,Graciosa Airport,medium_airport,39.09220123,-28.02980042
HOR,Horta Airport,medium_airport,38.51990128,-28.71590042
TER,Lajes Airport,large_airport,38.761799,-27.090799
FNC,Madeira Airport,medium_airport,32.697899,-16.7745
QLR,Monte Real Air Base,medium_airport,39.828335,-8.8875
PDL,JoÃ£o Paulo II Airport,large_airport,37.74119949,-25.69790077
PIX,Pico Airport,medium_airport,38.5542984,-28.44129944
OPO,Francisco de SÃ¡ Carneiro Airport,large_airport,41.24810028,-8.681389809
PXO,Porto Santo Airport,medium_airport,33.07339859,-16.35000038
LIS,Humberto Delgado Airport (Lisbon Portela Airport),large_airport,38.7813,-9.13592
SIE,Sines Airport,closed,37.941692,-8.817301
SJZ,SÃ£o Jorge Airport,medium_airport,38.66550064,-28.17580032
VRL,Vila Real Airport,medium_airport,41.2743,-7.72047
VSE,Aerodromo Goncalves Lobato (Viseu Airport),medium_airport,40.725498,-7.88899
BNX,Banja Luka International Airport,medium_airport,44.94139862,17.29750061
OMO,Mostar International Airport,medium_airport,43.28290176,17.84589958
SJJ,Sarajevo International Airport,large_airport,43.82460022,18.3314991
TZL,Tuzla International Airport,medium_airport,44.45869827,18.72480011
ARW,Arad International Airport,medium_airport,46.17660141,21.26199913
BCM,BacÄƒu Airport,medium_airport,46.52190018,26.9102993
BAY,Tautii Magheraus Airport,medium_airport,47.65840149,23.46999931
BBU,BÄƒneasa International Airport,medium_airport,44.50320053,26.10210037
CND,Mihail KogÄƒlniceanu International Airport,medium_airport,44.36220169,28.48830032
CLJ,Cluj-Napoca International Airport,medium_airport,46.78519821,23.68619919
CSB,CaransebeÅŸ Airport,medium_airport,45.41999817,22.25329971
CRA,Craiova Airport,medium_airport,44.31809998,23.8885994
IAS,IaÅŸi Airport,medium_airport,47.17850113,27.62059975
LRO,Sharpe AAF,closed,37.83791667,-121.2728056
OMR,Oradea International Airport,medium_airport,47.02529907,21.90250015
OTP,Henri CoandÄƒ International Airport,large_airport,44.5711111,26.085
SBZ,Sibiu International Airport,medium_airport,45.78559875,24.09129906
SUJ,Satu Mare Airport,medium_airport,47.70330048,22.88570023
SCV,Suceava Stefan cel Mare Airport,medium_airport,47.6875,26.35409927
TCE,Tulcea Airport,medium_airport,45.0625,28.71430016
TGM,Transilvania TÃ¢rgu MureÅŸ International Airport,medium_airport,46.46770096,24.41250038
TSR,TimiÅŸoara Traian Vuia Airport,medium_airport,45.80989838,21.33790016
GVA,Geneva Cointrin International Airport,large_airport,46.23809814,6.108950138
QLS,Lausanne-BlÃ©cherette Airport,small_airport,46.54529953,6.616670132
QNC,Neuchatel Airport,small_airport,46.95750046,6.864719868
SIR,Sion Airport,medium_airport,46.21960068,7.326759815
EML,Emmen Air Base,medium_airport,47.092444,8.305184
ZIN,Interlaken Air Base,closed,46.6766014,7.8790798
LUG,Lugano Airport,medium_airport,46.00429916,8.910579681
BRN,Bern Belp Airport,medium_airport,46.91410065,7.497149944
BXO,Buochs Airport,small_airport,46.974444,8.396944
ACO,Ascona Airport,closed,46.15779877,8.78194046
ZHI,Grenchen Airport,medium_airport,47.181599,7.41719
ZRH,ZÃ¼rich Airport,large_airport,47.464699,8.54917
ZJI,Locarno Airport,small_airport,46.16080093,8.878609657
ACH,St Gallen Altenrhein Airport,medium_airport,47.48500061,9.560770035
SMV,Samedan Airport,medium_airport,46.53409958,9.884110451
GKD,Imroz Airport,small_airport,40.204498,25.883301
ESB,EsenboÄŸa International Airport,large_airport,40.12810135,32.99509811
ANK,Etimesgut Air Base,medium_airport,39.94979858,32.68859863
ADA,Adana Airport,large_airport,36.98220062,35.28039932
UAB,Ä°ncirlik Air Base,medium_airport,37.0021019,35.42589951
AFY,Afyon Airport,medium_airport,38.72639847,30.60110092
AYT,Antalya International Airport,large_airport,36.898701,30.800501
GZT,Gaziantep International Airport,large_airport,36.94720078,37.47869873
KFS,Kastamonu Airport,small_airport,41.31420135,33.79579926
KYA,Konya Airport,medium_airport,37.979,32.561901
MZH,Amasya Merzifon Airport,small_airport,40.829399,35.521999
VAS,Sivas Nuri DemiraÄŸ Airport,small_airport,39.813801,36.9035
ONQ,Zonguldak Airport,small_airport,41.50640106,32.08860016
MLX,Malatya ErhaÃ§ Airport,medium_airport,38.43529892,38.0909996
ASR,Kayseri Erkilet Airport,medium_airport,38.770401,35.49539948
TJK,Tokat Airport,medium_airport,40.30743027,36.36740875
DNZ,Ã‡ardak Airport,medium_airport,37.78559875,29.70129967
NAV,NevÅŸehir Kapadokya Airport,small_airport,38.7719,34.5345
LTB,Latrobe Airport,closed,-41.23518803,146.3961697
IST,AtatÃ¼rk International Airport,large_airport,40.976898,28.8146
CII,Ã‡Ä±ldÄ±r Airport,small_airport,37.81499863,27.89529991
BTZ,Bursa Airport,small_airport,40.23329926,29.00919914
BZI,BalÄ±kesir Merkez Airport,medium_airport,39.61930084,27.9260006
BDM,BandÄ±rma Airport,medium_airport,40.31800079,27.97769928
CKZ,Ã‡anakkale Airport,medium_airport,40.13769913,26.42679977
ESK,EskiÅŸehir Air Base,medium_airport,39.78409958,30.58209991
ADB,Adnan Menderes International Airport,large_airport,38.29240036,27.15699959
IGL,Ã‡iÄŸli Airport,medium_airport,38.51300049,27.01009941
USQ,UÅŸak Airport,small_airport,38.68149948,29.47170067
KCO,Cengiz Topel Airport,medium_airport,40.73500061,30.08329964
YEI,Bursa YeniÅŸehir Airport,medium_airport,40.25519943,29.56259918
DLM,Dalaman International Airport,large_airport,36.71310043,28.79249954
TEQ,TekirdaÄŸ Ã‡orlu Airport,medium_airport,41.13819885,27.91909981
BXN,ImsÄ±k Airport,small_airport,37.14009857,27.66970062
AOE,Anadolu Airport,medium_airport,39.809898,30.5194
KZR,Zafer Airport,small_airport,39.113079,30.128111
EZS,ElazÄ±ÄŸ Airport,medium_airport,38.60689926,39.29140091
DIY,Diyarbakir Airport,medium_airport,37.89390183,40.20100021
ERC,Erzincan Airport,medium_airport,39.71020126,39.52700043
ERZ,Erzurum International Airport,large_airport,39.95650101,41.17020035
KSY,Kars Airport,medium_airport,40.56219864,43.11500168
TZX,Trabzon International Airport,large_airport,40.99509811,39.78969955
SFQ,ÅžanlÄ±urfa Airport,medium_airport,37.09429932,38.8470993
VAN,Van Ferit Melen Airport,medium_airport,38.46820068,43.33229828
BAL,Batman Airport,medium_airport,37.92900085,41.11660004
MSR,MuÅŸ Airport,medium_airport,38.74779892,41.66120148
SXZ,Siirt Airport,medium_airport,37.97890091,41.8404007
NOP,Sinop Airport,small_airport,42.01580048,35.06639862
KCM,KahramanmaraÅŸ Airport,medium_airport,37.53882599,36.95352173
AJI,AÄŸrÄ± Airport,medium_airport,39.65454102,43.02597809
ADF,AdÄ±yaman Airport,medium_airport,37.73139954,38.46889877
MQM,Mardin Airport,medium_airport,37.22330093,40.63169861
GNY,ÅžanlÄ±urfa GAP Airport,medium_airport,37.445663,38.895592
NKT,ÅžÄ±rnak Åžerafettin ElÃ§i Airport,medium_airport,37.3647,42.0582
YKO,Hakkari YÃ¼ksekova Airport,medium_airport,37.5497,44.2381
HTY,Hatay Airport,medium_airport,36.36277771,36.28222275
LTF,Leitre Airport,small_airport,-2.8337,141.6257
ISE,SÃ¼leyman Demirel International Airport,large_airport,37.85540009,30.36840057
EDO,BalÄ±kesir KÃ¶rfez Airport,medium_airport,39.55459976,27.01379967
BJV,Milas Bodrum International Airport,large_airport,37.25059891,27.66430092
SZF,Samsun Ã‡arÅŸamba Airport,small_airport,41.254501,36.567101
SAW,Sabiha GÃ¶kÃ§en International Airport,large_airport,40.89860153,29.30920029
GZP,GazipaÅŸa Airport,medium_airport,36.299217,32.300598
LTH,Lathrop Wells Airport / Jackass Aeropark,closed,36.6342,-116.4135
BZY,BÄƒlÈ›i International Airport,medium_airport,47.843056,27.777222
KIV,ChiÅŸinÄƒu International Airport,medium_airport,46.92770004,28.93099976
LUZ,Lublin Airport,medium_airport,51.240278,22.713611
LVB,Santana do Livramento Airport,closed,-30.8354,-55.62565
GZA,Yasser Arafat International Airport,closed,31.24640083,34.27610016
LWA,Lebak Rural Airport,small_airport,6.6739,124.0581
OHD,Ohrid St. Paul the Apostle Airport,medium_airport,41.18,20.7423
SKP,Skopje Alexander the Great Airport,medium_airport,41.961601,21.621401
GIB,Gibraltar Airport,medium_airport,36.15119934,-5.34965992
BCQ,Brak Airport,medium_airport,27.653,14.272
DNF,Martubah Airport,small_airport,32.54199982,22.74500084
MRA,Misratah Airport,small_airport,32.32500076,15.06099987
QUB,Ubari Airport,small_airport,26.56749916,12.82310009
BEG,Belgrade Nikola Tesla Airport,large_airport,44.81840134,20.3090992
IVG,Berane Airport,small_airport,42.8390007,19.86199951
BJY,Batajnica Air Base,medium_airport,44.935299,20.2575
INI,Nis Airport,medium_airport,43.337299,21.853701
QND,Cenej Airport,small_airport,45.385799,19.839199
TGD,Podgorica Airport,large_airport,42.359402,19.2519
TIV,Tivat Airport,medium_airport,42.40470123,18.72330093
BTS,M. R. Å tefÃ¡nik Airport,large_airport,48.17020035,17.21269989
KSC,KoÅ¡ice Airport,medium_airport,48.6631012,21.24110031
LUE,LuÄenec Airport,small_airport,48.33940125,19.73579979
PZY,PieÅ¡Å¥any Airport,medium_airport,48.62519836,17.82839966
POV,PreÅ¡ov Air Base,small_airport,49.02970123,21.31559944
SLD,SliaÄ Airport,medium_airport,48.63779831,19.13409996
TAT,Poprad-Tatry Airport,medium_airport,49.07360077,20.24110031
ILZ,Å½ilina Airport,medium_airport,49.23149872,18.6135006
DRU,Drummond Airport,small_airport,46.6208,-113.205002
GLN,Goulimime Airport,small_airport,29.02669907,-10.05029964
UWA,Ware Airport,small_airport,42.2820015,-72.21479797
MAP,Mamai Airport,small_airport,-10.29083333,149.5191667
GDT,JAGS McCartney International Airport,medium_airport,21.44449997,-71.14230347
MDS,Middle Caicos Airport,small_airport,21.82602,-71.8025
NCA,North Caicos Airport,medium_airport,21.9175,-71.939598
PIC,Pine Cay Airport,small_airport,21.874948,-72.092344
PLS,Providenciales Airport,medium_airport,21.77359962,-72.26589966
XSC,South Caicos Airport,medium_airport,21.51569939,-71.52850342
SLX,Salt Cay Airport,small_airport,21.33300018,-71.19999695
BRX,Maria Montez International Airport,medium_airport,18.25149918,-71.12039948
CBJ,Cabo Rojo Airport,medium_airport,17.92900085,-71.64479828
AZS,SamanÃ¡ El Catey International Airport,medium_airport,19.2670002,-69.74199677
COZ,Constanza - ExpediciÃ³n 14 de Junio National Airport,small_airport,18.90749931,-70.72190094
HEX,Herrera Airport,closed,18.46969986,-69.9693985
JBQ,La Isabela International Airport,medium_airport,18.57250023,-69.98560333
LRM,Casa De Campo International Airport,medium_airport,18.45070076,-68.91179657
PUJ,Punta Cana International Airport,large_airport,18.56739998,-68.36340332
EPS,Samana El Portillo Airport,small_airport,19.32141504,-69.49591219
POP,Gregorio Luperon International Airport,medium_airport,19.75790024,-70.56999969
MDR,Medfra Airport,small_airport,63.10601982,-154.719429
SNX,Sabana de Mar Airport,small_airport,19.06189919,-69.3852005
SDQ,Las AmÃ©ricas International Airport,large_airport,18.42970085,-69.66889954
SJM,San Juan Airport,closed,18.83333206,-71.23332977
STI,Cibao International Airport,medium_airport,19.40609932,-70.60469818
MDV,MÃ©douneu Airport,small_airport,1.0085,10.7552
LIZ,Loring International Airport,small_airport,46.950401,-67.885902
MEF,Melfi Airport,small_airport,11.060192,17.944495
OHB,Ambohibary Airport,small_airport,-18.9175,48.21819444
DOA,Doany Airport,small_airport,-14.36810017,49.51079941
CBV,Coban Airport,medium_airport,15.46899986,-90.40670013
CMM,Carmelita Airport,small_airport,17.46120071,-90.05370331
CTF,Coatepeque Airport,small_airport,14.69419956,-91.88249969
MGG,Margarima Airport,closed,-5.979,143.3595
GUA,La Aurora Airport,medium_airport,14.58329964,-90.52749634
HUG,Huehuetenango Airport,small_airport,15.32740021,-91.46240234
MGI,Matagorda Island Air Force Base,closed,28.323,-96.464
MCR,Melchor de Mencos Airport,small_airport,17.06860924,-89.15222168
MGP,Manga Airport,small_airport,-4.147,153.0186
PBR,Puerto Barrios Airport,medium_airport,15.7309,-88.583801
PON,PoptÃºn Airport,small_airport,16.32579994,-89.41609955
AQB,Santa Cruz del Quiche Airport,small_airport,15.01220036,-91.15059662
AAZ,Quezaltenango Airport,small_airport,14.8656,-91.501999
RUV,Rubelsanto Airport,medium_airport,15.99199963,-90.44529724
LCF,Las Vegas Airport,small_airport,15.668363,-88.961763
RER,Retalhuleu Airport,medium_airport,14.52099991,-91.69730377
GSJ,San JosÃ© Airport,medium_airport,13.93620014,-90.83580017
FRS,Mundo Maya International Airport,medium_airport,16.91379929,-89.86640167
AIM,Ailuk Airport,small_airport,10.21679974,169.9830017
AUL,Aur Island Airport,small_airport,8.145279884,171.1730042
BII,Enyu Airfield,small_airport,11.5225,165.565002
EBN,Ebadon Airport,small_airport,9.330559731,166.8200073
JAT,Jabot Airport,small_airport,7.749774756,168.9778376
JEJ,Jeh Airport,small_airport,7.565350056,168.9620056
KBT,Kaben Airport,small_airport,8.900560379,170.8439941
LIK,Likiep Airport,small_airport,9.82316,169.307999
LML,Lae Island Airport,small_airport,8.921110153,166.2649994
MAV,Maloelap Island Airport,small_airport,8.704440117,171.2299957
MJB,Mejit Atoll Airport,small_airport,10.283302,170.869
MJE,Majkin Airport,small_airport,7.76291,168.26576
NDK,Namorik Atoll Airport,small_airport,5.631669998,168.125
RNP,Rongelap Island Airport,small_airport,11.1572,166.886993
TIC,Tinak Airport,small_airport,7.133329868,171.9170074
UIT,Jaluit Airport,small_airport,5.90924,169.636993
WJA,Woja Airport,small_airport,7.450833333,168.55
WTE,Wotje Atoll Airport,small_airport,9.458333,170.238611
WTO,Wotho Island Airport,small_airport,10.17329979,166.003006
AHS,Ahuas Airport,small_airport,15.4722,-84.352203
BHG,Brus Laguna Airport,small_airport,15.7631,-84.543602
CAA,Catacamas Airport,small_airport,14.91699982,-85.90000153
MRJ,Colon Airport,closed,14.161944,-88.034447
LUI,Carta Airport,small_airport,15.033192,-86.692334
CYL,Coyoles Airport,small_airport,15.445556,-86.675278
CDD,Cauquira Airport,small_airport,15.316667,-83.591667
OAN,El ArrayÃ¡n Airport,small_airport,15.505556,-86.574722
GAC,Celaque Airport,small_airport,14.573492,-88.595801
IRN,Iriona Airport,small_airport,15.93916702,-85.13722229
GUO,Jicalapa Airport,small_airport,15.006111,-86.049164
JUT,Jutigalpa airport,small_airport,14.65260029,-86.22029877
LCE,Goloson International Airport,medium_airport,15.7425,-86.852997
LEZ,La Esperanza Airport,small_airport,14.291111,-88.175003
SAP,RamÃ³n Villeda Morales International Airport,medium_airport,15.4526,-87.923599
MHN,Hooker County Airport,small_airport,42.042155,-101.059113
GJA,La Laguna Airport,medium_airport,16.4454,-85.906601
PCH,Palacios Airport,small_airport,15.955,-84.941391
PEU,Puerto Lempira Airport,small_airport,15.2622,-83.781197
RTB,Juan Manuel Galvez International Airport,medium_airport,16.316799,-86.523003
